case_id,misspelled_query,corrected_text,target_product_id,domain,typo_type
T-03291,G-A512X,GH-A512X,47918,consumer_electronics,delete
T-03292,NimbbusOne,NimbusOne,69840,consumer_electronics,duplicate
T-03293,Fl2xLink,FluxLink,131435,consumer_electronics,substitute
T-03294,PhoneCases,Phone Cases,104275,consumer_electronics,remove_space
T-03295,Rl-A058,RS-A058,268780,running_fitness,substitute
T-03296,MeridianLogik,MeridianLogic,90695,consumer_electronics,phonetic
T-03297,PC-S13qS,PC-S131S,104275,consumer_electronics,substitute
T-03298,WoroSystems,WorkSystems,485809,home_office,substitute
T-03299,Qu8ntumLogic,QuantumLogic,6071,consumer_electronics,substitute
T-03300,La6tops,Laptops,58685,consumer_electronics,substitute
T-03301,TWE-A838X,TWE-A868X,17751,consumer_electronics,substitute
T-03302,WalkingShoes,Walking Shoes,252404,running_fitness,remove_space
T-03303,Runnikg Shorts,Running Shorts,268780,running_fitness,substitute
T-03304,Cycring Computers,Cycling Computers,305448,running_fitness,substitute
T-03305,Calmtudio,CalmStudio,403155,home_office,delete
T-03306,ZenithhAudio,ZenithAudio,47045,consumer_electronics,duplicate
T-03307,PulseWorks kRS-A958P,PulseWorks RRS-A958P,221936,running_fitness,substitute
T-03308,PakeGear,PaceGear,226010,running_fitness,phonetic
T-03309,L&T-A4r4S,L&T-A434S,275868,running_fitness,substitute
T-03310,VeroLinkSC-A332,VeroLink SC-A332,155491,consumer_electronics,remove_space
T-03311,VeroLink Sk-A332,VeroLink SC-A332,155491,consumer_electronics,phonetic
T-03312,AtlasDynamixs,AtlasDynamics,269951,running_fitness,substitute
T-03313,VeloEndurasce,VeloEndurance,257032,running_fitness,substitute
T-03314,FC-A1130S,FC-A130S,468758,home_office,duplicate
T-03315,Game kontrollers,Game Controllers,186337,consumer_electronics,phonetic
T-03316,Exteral Storage,External Storage,90501,consumer_electronics,delete
T-03317,FlexDynamics RP-A9774X,FlexDynamics RP-A974X,301185,running_fitness,duplicate
T-03318,FluxVwsion MH-A759S,FluxVision MH-A759S,151775,consumer_electronics,substitute
T-03319,VeroLink SP-A87X,VeroLink SP-A877X,207871,consumer_electronics,delete
T-03320,Kettlebelsl,Kettlebells,313795,running_fitness,transpose
T-03321,FluxVisionCD-A746P,FluxVision CD-A746P,110095,consumer_electronics,remove_space
T-03322,FluxVission,FluxVision,151775,consumer_electronics,duplicate
T-03323,WJ-A74,WJ-A754,281203,running_fitness,delete
T-03324,PB-Af83X,PB-A683X,98746,consumer_electronics,substitute
T-03325,Laaptops,Laptops,55581,consumer_electronics,duplicate
T-03326,S-AA164S,S-A164S,117217,consumer_electronics,duplicate
T-03327,Carbon Racing Sohes,Carbon Racing Shoes,235672,running_fitness,transpose
T-03328,Mesh Wi-Fi kystems,Mesh Wi-Fi Systems,146858,consumer_electronics,substitute
T-03329,AuirCore,AuriCore,11252,consumer_electronics,transpose
T-03330,TO-A700X,TO-A705X,205543,consumer_electronics,substitute
T-03331,Smart Riggs,Smart Rings,131241,consumer_electronics,substitute
T-03332,Weatherproo Jackets,Weatherproof Jackets,283376,running_fitness,delete
T-03333,AuriiForge,AuriForge,175125,consumer_electronics,duplicate
T-03334,External S7orage,External Storage,90501,consumer_electronics,substitute
T-03335,Lumaision,LumaVision,29421,consumer_electronics,delete
T-03336,AxijnEdge,AxionEdge,40162,consumer_electronics,substitute
T-03337,Smartwatkhes,Smartwatches,117217,consumer_electronics,phonetic
T-03338,GW-A113S,GRW-A113S,290030,running_fitness,delete
T-03339,OrbitLink TWE-A858P,OrbitLink TWE-A458P,23183,consumer_electronics,substitute
T-03340,HavsnHome,HavenHome,421073,home_office,substitute
T-03341,USB-C Cargers,USB-C Chargers,95351,consumer_electronics,delete
T-03342,Over-Ear Heapdhones,Over-Ear Headphones,2231,consumer_electronics,transpose
T-03343,AuriCtre,AuriCore,11252,consumer_electronics,substitute
T-03344,RS-A9u6X,RS-A916X,268399,running_fitness,substitute
T-03345,CRS-A0050X,CRS-A050X,235672,running_fitness,duplicate
T-03346,kobaltLogic,CobaltLogic,31428,consumer_electronics,phonetic
T-03347,RRS-A104X,RRS-A140X,217872,running_fitness,transpose
T-03348,OrbitWae,OrbitWave,5238,consumer_electronics,delete
T-03349,L-A7756S,L-A756S,57230,consumer_electronics,duplicate
T-03350,VwL-A220,VCL-A220,449973,home_office,substitute
T-03351,Trakballs,Trackballs,438702,home_office,delete
T-03352,AujiLogic,AuriLogic,5044,consumer_electronics,substitute
T-03353,S-Ak64S,S-A164S,117217,consumer_electronics,substitute
T-03354,OrbitLaps,OrbitLabs,208749,consumer_electronics,substitute
T-03355,Smar Rings,Smart Rings,131726,consumer_electronics,delete
T-03356,PulseWsrks,PulseWorks,244216,running_fitness,substitute
T-03357,TcmpoFit,TempoFit,231400,running_fitness,substitute
T-03358,HaloLabs MK-A444S,HaloLabs MK-A464S,78279,consumer_electronics,substitute
T-03359,TrailMoiton,TrailMotion,257923,running_fitness,transpose
T-03360,W5-A934,WB-A934,318645,running_fitness,substitute
T-03361,PixeleBam,PixelBeam,40449,consumer_electronics,transpose
T-03362,StrideWorksRT-A930X,StrideWorks RT-A930X,265576,running_fitness,remove_space
T-03363,USBHubs,USB Hubs,485809,home_office,remove_space
T-03364,FrameWorks T-A4c5P,FrameWorks T-A495P,438702,home_office,substitute
T-03365,S-037,S-A037,119989,consumer_electronics,delete
T-03366,OriitLink TWE-A458P,OrbitLink TWE-A458P,23183,consumer_electronics,substitute
T-03367,UM-Ab18X,UM-A818X,421073,home_office,substitute
T-03368,Studio Microphoqes,Studio Microphones,38994,consumer_electronics,substitute
T-03369,Carbon Racing Shhoes,Carbon Racing Shoes,235672,running_fitness,duplicate
T-03370,L-e257S,L-A257S,56974,consumer_electronics,substitute
T-03371,AeroTnail,AeroTrail,244440,running_fitness,substitute
T-03372,MP-A8k2,MP-A842,87397,consumer_electronics,substitute
T-03373,RS-A93,RS-A913,269854,running_fitness,delete
T-03374,Over-Ear Hadphones,Over-Ear Headphones,6071,consumer_electronics,delete
T-03375,CoabltAudio,CobaltAudio,72944,consumer_electronics,transpose
T-03376,Streaming Capture Cords,Streaming Capture Cards,195455,consumer_electronics,substitute
T-03377,UCC-A470X,UC-A470X,95351,consumer_electronics,duplicate
T-03378,Over-Ear Headphons,Over-Ear Headphones,11834,consumer_electronics,delete
T-03379,WalkingShoes,Walking Shoes,252048,running_fitness,remove_space
T-03380,HaloEEdge,HaloEdge,123578,consumer_electronics,duplicate
T-03381,TrailRunRRS-A140X,TrailRun RRS-A140X,217872,running_fitness,remove_space
T-03382,MeridianLogik ES-A901S,MeridianLogic ES-A901S,90695,consumer_electronics,phonetic
T-03383,P-A67X,P-A637X,469625,home_office,delete
T-03384,Porta2le Speakers,Portable Speakers,31428,consumer_electronics,substitute
T-03385,PulsgWorks,PulseWorks,283376,running_fitness,substitute
T-03386,Smatwatches,Smartwatches,119989,consumer_electronics,delete
T-03387,SwbftMotion,SwiftMotion,281882,running_fitness,substitute
T-03388,Temposit,TempoFit,313280,running_fitness,substitute
T-03389,SwiftDynammics YM-A044P,SwiftDynamics YM-A044P,328588,running_fitness,duplicate
T-03390,MP-A44P,MP-A644P,86718,consumer_electronics,delete
T-03391,GH-AA512X,GH-A512X,47918,consumer_electronics,duplicate
T-03392,Runnino Shorts,Running Shorts,268399,running_fitness,substitute
T-03393,Travel Organizecs,Travel Organizers,205543,consumer_electronics,substitute
T-03394,StrdeWorks T-A690P,StrideWorks T-A690P,340336,running_fitness,delete
T-03395,Resiistance Bands,Resistance Bands,317481,running_fitness,duplicate
T-03396,MeridiaanTech,MeridianTech,98746,consumer_electronics,duplicate
T-03397,Ce-A409X,CS-A409X,257032,running_fitness,substitute
T-03398,PulweRun,PulseRun,324853,running_fitness,substitute
T-03399,MeridianTceh TWE-A683X,MeridianTech TWE-A683X,17746,consumer_electronics,transpose
T-03400,VeloMtion WS-A948S,VeloMotion WS-A948S,254819,running_fitness,delete
T-03401,AtbasFit,AtlasFit,317481,running_fitness,substitute
T-03402,PeakW0rks,PeakWorks,341048,running_fitness,substitute
T-03403,AurioCre,AuriCore,11252,consumer_electronics,transpose
T-03404,AuriFoorge UC-A665S,AuriForge UC-A665S,97485,consumer_electronics,duplicate
T-03405,QuantumLo3ic,QuantumLogic,6071,consumer_electronics,substitute
T-03406,WJ-A9952S,WJ-A952S,281882,running_fitness,duplicate
T-03407,QuantumAudioMH-A870,QuantumAudio MH-A870,152775,consumer_electronics,remove_space
T-03408,Treu Wireless Earbuds,True Wireless Earbuds,17746,consumer_electronics,transpose
T-03409,PixelBeamSM-A883P,PixelBeam SM-A883P,40449,consumer_electronics,remove_space
T-03410,Action Caemras,Action Cameras,176540,consumer_electronics,transpose
T-03411,Peggboards,Pegboards,470203,home_office,duplicate
T-03412,CS-Au79S,CS-A079S,256565,running_fitness,substitute
T-03413,Exerkise Bikes,Exercise Bikes,341048,running_fitness,phonetic
T-03414,SL-A5666S,SL-A566S,159662,consumer_electronics,duplicate
T-03415,VectorGGrid,VectorGrid,30070,consumer_electronics,duplicate
T-03416,AtlaFit,AtlasFit,243761,running_fitness,delete
T-03417,T-A960P,T-A690P,340336,running_fitness,transpose
T-03418,Pea4Works,PeakWorks,341048,running_fitness,substitute
T-03419,VecttorWave,VectorWave,161699,consumer_electronics,duplicate
T-03420,PulsePeag RBH-A670S,PulsePeak RBH-A670S,369172,running_fitness,substitute
T-03421,G7W-A113S,GRW-A113S,290030,running_fitness,substitute
T-03422,AxionCoreC&A-A894X,AxionCore C&A-A894X,113102,consumer_electronics,remove_space
T-03423,PulsePeak RB-A8700P,PulsePeak RB-A870P,317772,running_fitness,duplicate
T-03424,Meridianech,MeridianTech,17746,consumer_electronics,delete
T-03425,CozaltAudio,CobaltAudio,72944,consumer_electronics,substitute
T-03426,RiseeLab RS-A058,RiseLab RS-A058,268780,running_fitness,duplicate
T-03427,Pulseorks SRS-A238S,PulseWorks SRS-A238S,244216,running_fitness,delete
T-03428,AeroT0ail,AeroTrail,244440,running_fitness,substitute
T-03429,RisLeab,RiseLab,222130,running_fitness,transpose
T-03430,Halo7abs,HaloLabs,78279,consumer_electronics,substitute
T-03431,Orbitabs,OrbitLabs,208749,consumer_electronics,delete
T-03432,PeaaWorks,PeakWorks,341048,running_fitness,substitute
T-03433,FluxWorks SSR-A165S,FluxWorks SR-A165S,131726,consumer_electronics,duplicate
T-03434,NxaWave MP-A644P,NexaWave MP-A644P,86718,consumer_electronics,delete
T-03435,QuantumEdge PPB-A077S,QuantumEdge PB-A077S,102529,consumer_electronics,duplicate
T-03436,VeroLink SM-h479,VeroLink SM-A479,42971,consumer_electronics,substitute
T-03437,RRS-Ab64X,RRS-A164X,220190,running_fitness,substitute
T-03438,Walkin Shoes,Walking Shoes,252404,running_fitness,delete
T-03439,PaaceGear,PaceGear,290030,running_fitness,duplicate
T-03440,Ergonomic Office Chirs,Ergonomic Office Chairs,375122,home_office,delete
T-03441,kwantumEdge,QuantumEdge,102529,consumer_electronics,phonetic
T-03442,Cross-Trainng Shoes,Cross-Training Shoes,257923,running_fitness,delete
T-03443,VoltLogicRC-A496,VoltLogic RC-A496,209714,consumer_electronics,remove_space
T-03444,RB-AA073P,RB-A073P,317481,running_fitness,duplicate
T-03445,LmaVision,LumaVision,29421,consumer_electronics,delete
T-03446,Cadencective L&T-A033X,CadenceActive L&T-A033X,276935,running_fitness,delete
T-03447,RS-0A58,RS-A058,268780,running_fitness,transpose
T-03448,SL-A5i6S,SL-A566S,159662,consumer_electronics,substitute
T-03449,RunningShorts,Running Shorts,268399,running_fitness,remove_space
T-03450,Cables& Adapters,Cables & Adapters,113102,consumer_electronics,remove_space
T-03451,PulsePeakRB-A870P,PulsePeak RB-A870P,317772,running_fitness,remove_space
T-03452,P-637X,P-A637X,469625,home_office,delete
T-03453,QuantumEdge PB-A0077S,QuantumEdge PB-A077S,102529,consumer_electronics,duplicate
T-03454,Stability Runnnig Shoes,Stability Running Shoes,244216,running_fitness,transpose
T-03455,External Stonage,External Storage,90695,consumer_electronics,substitute
T-03456,FleexDynamics,FlexDynamics,301185,running_fitness,duplicate
T-03457,AtlsaFit,AtlasFit,243761,running_fitness,transpose
T-03458,EB-o779P,EB-A779P,341048,running_fitness,substitute
T-03459,Tab3ets,Tablets,69937,consumer_electronics,substitute
T-03460,MerodianTech,MeridianTech,17746,consumer_electronics,substitute
T-03461,Table5s,Tablets,70616,consumer_electronics,substitute
T-03462,Cobaltision MH-A471X,CobaltVision MH-A471X,152872,consumer_electronics,delete
T-03463,VoltLoogic,VoltLogic,209714,consumer_electronics,duplicate
T-03464,FluPulse,FluxPulse,176993,consumer_electronics,delete
T-03465,Trrue Wireless Earbuds,True Wireless Earbuds,17746,consumer_electronics,duplicate
T-03466,BalankeDesign P-A089,BalanceDesign P-A089,470203,home_office,phonetic
T-03467,WorkOffike PS-A059,WorkOffice PS-A059,428298,home_office,phonetic
T-03468,OrbbitLogic,OrbitLogic,88949,consumer_electronics,duplicate
T-03469,FlexDynamscs,FlexDynamics,301185,running_fitness,substitute
T-03470,Framelorks,FrameWorks,438702,home_office,substitute
T-03471,WB-A94,WB-A934,318645,running_fitness,delete
T-03472,Sudio Microphones,Studio Microphones,42971,consumer_electronics,delete
T-03473,Security Cmeras,Security Cameras,155491,consumer_electronics,delete
T-03474,K-t613,K-A613,313795,running_fitness,substitute
T-03475,TrailMotion WJ-A574,TrailMotion WJ-A754,281203,running_fitness,transpose
T-03476,S-2A29P,S-A229P,123578,consumer_electronics,transpose
T-03477,DACs & Amlifiers,DACs & Amplifiers,53059,consumer_electronics,delete
T-03478,Running Shortts,Running Shorts,271212,running_fitness,duplicate
T-03479,SL-A1y3S,SL-A163S,161699,consumer_electronics,substitute
T-03480,PulseP2ak RS-A312,PulsePeak RS-A312,271212,running_fitness,substitute
T-03481,QuantumLogicGC-A700,QuantumLogic GC-A700,188471,consumer_electronics,remove_space
T-03482,SM-886X,SM-A886X,38994,consumer_electronics,delete
T-03483,AtlasFit RB-A03P,AtlasFit RB-A073P,317481,running_fitness,delete
T-03484,Rg-A073P,RB-A073P,317481,running_fitness,substitute
T-03485,RRS-Ae64X,RRS-A164X,220190,running_fitness,substitute
T-03486,QuantumLogicOH-A302X,QuantumLogic OH-A302X,6071,consumer_electronics,remove_space
T-03487,ZenthAudio,ZenithAudio,58685,consumer_electronics,delete
T-03488,NeaxGrid,NexaGrid,169459,consumer_electronics,transpose
T-03489,C&A-A8y4X,C&A-A894X,113102,consumer_electronics,substitute
T-03490,Over-Ear Headfones,Over-Ear Headphones,2231,consumer_electronics,phonetic
T-03491,Smatr Plugs,Smart Plugs,169459,consumer_electronics,transpose
T-03492,Smartwatkhes,Smartwatches,117217,consumer_electronics,phonetic
T-03493,OHH-A302X,OH-A302X,6071,consumer_electronics,duplicate
T-03494,Poktable Monitors,Portable Monitors,73332,consumer_electronics,substitute
T-03495,NimubsOne T-A728,NimbusOne T-A728,69840,consumer_electronics,transpose
T-03496,CobltVision,CobaltVision,152872,consumer_electronics,delete
T-03497,UC-A66S5,UC-A665S,97485,consumer_electronics,transpose
T-03498,kable Management,Cable Management,467024,home_office,phonetic
T-03499,AeroEnduranceWS-A115S,AeroEndurance WS-A115S,252048,running_fitness,remove_space
T-03500,Porttable Monitors,Portable Monitors,75654,consumer_electronics,duplicate
T-03501,TempoFit jRS-A622,TempoFit TRS-A622,231400,running_fitness,substitute
T-03502,TempoFit mRS-A622,TempoFit TRS-A622,231400,running_fitness,substitute
T-03503,SpcaeDesk,SpaceDesk,469625,home_office,transpose
T-03504,Road Rgnning Shoes,Road Running Shoes,222130,running_fitness,substitute
T-03505,StridePeakk TRS-A789S,StridePeak TRS-A789S,227174,running_fitness,duplicate
T-03506,ForgeGeaar RS-A714P,ForgeGear RS-A714P,269660,running_fitness,duplicate
T-03507,VeroiLnk,VeroLink,42971,consumer_electronics,transpose
T-03508,Nexakrid,NexaGrid,186337,consumer_electronics,substitute
T-03509,OrbitLabs k-A794X,OrbitLabs CK-A794X,208749,consumer_electronics,phonetic
T-03510,OrbitLogic pP-A440,OrbitLogic MP-A440,88949,consumer_electronics,substitute
T-03511,FlexDynmaics RP-A974X,FlexDynamics RP-A974X,301185,running_fitness,transpose
T-03512,Runniing Tops,Running Tops,265683,running_fitness,duplicate
T-03513,OH-078P,OH-V078P,5044,consumer_electronics,delete
T-03514,MirrorlessCameras,Mirrorless Cameras,175125,consumer_electronics,remove_space
T-03515,Leggings& Tights,Leggings & Tights,275868,running_fitness,remove_space
T-03516,PriamWorks,PrismWorks,117684,consumer_electronics,substitute
T-03517,ExternalStorage,External Storage,90501,consumer_electronics,remove_space
T-03518,ZcnithAudio,ZenithAudio,47045,consumer_electronics,substitute
T-03519,L&T-A0333X,L&T-A033X,276935,running_fitness,duplicate
T-03520,RRz-A160,RRS-A160,222130,running_fitness,substitute
T-03521,AurriCore OH-A575X,AuriCore OH-A575X,11252,consumer_electronics,duplicate
T-03522,TO-A075X,TO-A705X,205543,consumer_electronics,transpose
T-03523,Ov-A590,OH-A590,14944,consumer_electronics,substitute
T-03524,USB-CChargers,USB-C Chargers,95351,consumer_electronics,remove_space
T-03525,CS-N80fP,CS-N803P,256371,running_fitness,substitute
T-03526,Over-Ear Heaadphones,Over-Ear Headphones,7954,consumer_electronics,duplicate
T-03527,PulseWorksSRS-A238S,PulseWorks SRS-A238S,244216,running_fitness,remove_space
T-03528,SR-A865X,SR-A365X,131435,consumer_electronics,substitute
T-03529,GC-Ak57X,GC-A157X,393618,home_office,substitute
T-03530,T-A0577S,T-A057S,339268,running_fitness,duplicate
T-03531,HaolWorks,HaloWorks,133181,consumer_electronics,transpose
T-03532,TS-A592S,TRS-A592S,226010,running_fitness,delete
T-03533,NovaLik,NovaLink,142493,consumer_electronics,delete
T-03534,RoadRunning Shoes,Road Running Shoes,222130,running_fitness,remove_space
T-03535,PM-A5a2,PM-A542,73332,consumer_electronics,substitute
T-03536,RB-A780P,RB-A870P,317772,running_fitness,transpose
T-03537,Ry-A714P,RS-A714P,269660,running_fitness,substitute
T-03538,TrailRunning Shoes,Trail Running Shoes,232412,running_fitness,remove_space
T-03539,Ultrawide Monitrs,Ultrawide Monitors,421073,home_office,delete
T-03540,AeroWorks T-A47S9,AeroWorks T-A479S,339980,running_fitness,transpose
T-03541,TraillWorks,TrailWorks,335708,running_fitness,duplicate
T-03542,Legings & Tights,Leggings & Tights,275868,running_fitness,delete
T-03543,True Wirebess Earbuds,True Wireless Earbuds,17746,consumer_electronics,substitute
T-03544,FluxVisoin,FluxVision,110095,consumer_electronics,transpose
